Order_ID,Date,Customer,Product,Category,Quantity,Unit_Price,Total
1774,2026-01-24,Customer_004,Headphones,Electronics,2,86.01,172.02
1775,2026-06-30,Customer_248,Mouse,Electronics,3,27.16,81.48
1776,2026-04-05,Customer_254,Keyboard,Electronics,2,45.29,90.58
1777,2026-02-23,Customer_326,Keyboard,Electronics,1,49.26,49.26
1778,2026-05-15,Customer_615,Office Chair,Furniture,1,172.94,172.94
1779,2026-01-03,Customer_384,Headphones,Electronics,2,83.67,167.34
1780,2026-03-17,Customer_038,Headphones,Electronics,3,82.25,246.75
1781,2026-06-18,Customer_343,Backpack,Accessories,2,48.56,97.12
1782,2026-04-11,Customer_537,Headphones,Electronics,2,74.01,148.02
1783,2026-05-03,Customer_047,Office Chair,Furniture,4,197.45,789.8
1784,2026-01-22,Customer_213,Office Chair,Furniture,1,167.39,167.39
1785,2026-01-16,Customer_571,Desk,Furniture,3,262.69,788.07
1786,2026-02-01,Customer_443,Phone,Electronics,3,551.94,1655.82
1787,2026-05-19,Customer_480,Backpack,Accessories,2,42.89,85.78
1788,2026-03-09,Customer_560,Mouse,Electronics,3,26.07,78.21
1789,2026-05-29,Customer_102,Laptop,Electronics,1,885.44,885.44
1790,2026-02-20,Customer_081,Pen,Stationery,3,3.2,9.6
1791,2026-04-14,Customer_096,Desk,Furniture,3,265.18,795.54
1792,2026-05-31,Customer_378,Desk,Furniture,1,268.08,268.08
1793,2026-03-22,Customer_418,Pen,Stationery,1,2.79,2.79
1794,2026-03-11,Customer_262,Mouse,Electronics,4,23.29,93.16
1795,2026-03-22,Customer_575,Laptop,Electronics,4,879.08,3516.32
1796,2026-04-19,Customer_183,Laptop,Electronics,1,829.69,829.69
1797,2026-01-15,Customer_100,Mouse,Electronics,2,22.58,45.16
1798,2026-02-12,Customer_419,Notebook,Stationery,2,8.33,16.66
1799,2026-01-14,Customer_674,Desk,Furniture,4,252.95,1011.8
1800,2026-06-06,Customer_168,Headphones,Electronics,1,80.08,80.08
1801,2026-01-27,Customer_336,Office Chair,Furniture,4,168.45,673.8
1802,2026-03-05,Customer_483,Headphones,Electronics,4,75.63,302.52
1803,2026-02-12,Customer_458,Pen,Stationery,4,3.11,12.44
1804,2026-06-21,Customer_151,Phone,Electronics,4,584.81,2339.24
1805,2026-02-26,Customer_519,Notebook,Stationery,3,8.11,24.33
1806,2026-01-16,Customer_595,Headphones,Electronics,2,75.96,151.92
1807,2026-03-13,Customer_124,Laptop,Electronics,1,768.37,768.37
1808,2026-02-22,Customer_331,Keyboard,Electronics,3,44.2,132.6
1809,2026-05-14,Customer_097,Keyboard,Electronics,1,48.4,48.4
1810,2026-03-10,Customer_118,Notebook,Stationery,3,7.77,23.31
1811,2026-02-19,Customer_489,Headphones,Electronics,2,77.32,154.64
1812,2026-02-16,Customer_679,Mouse,Electronics,1,25.71,25.71
1813,2026-05-15,Customer_591,Desk,Furniture,2,264.05,528.1
1814,2026-05-08,Customer_477,Notebook,Stationery,4,7.64,30.56
1815,2026-03-23,Customer_361,Pen,Stationery,4,2.74,10.96
1816,2026-06-06,Customer_202,Laptop,Electronics,2,930.02,1860.04
1817,2026-03-10,Customer_412,Pen,Stationery,1,2.81,2.81
1818,2026-06-18,Customer_689,Desk,Furniture,3,255.27,765.81
1819,2026-04-08,Customer_345,Headphones,Electronics,4,82.09,328.36
1820,2026-01-24,Customer_586,Office Chair,Furniture,2,167.18,334.36
1821,2026-02-08,Customer_219,Office Chair,Furniture,4,172.7,690.8
1822,2026-05-28,Customer_108,Headphones,Electronics,4,73.47,293.88
1823,2026-03-07,Customer_414,Keyboard,Electronics,2,46.83,93.66
1824,2026-05-14,Customer_283,Backpack,Accessories,1,46.86,46.86
1825,2026-02-17,Customer_326,Pen,Stationery,3,2.86,8.58
1826,2026-01-02,Customer_413,Mouse,Electronics,1,23.09,23.09
1827,2026-01-10,Customer_079,Office Chair,Furniture,3,193.79,581.37
1828,2026-05-03,Customer_248,Office Chair,Furniture,4,187.24,748.96
1829,2026-01-25,Customer_284,Laptop,Electronics,1,830.55,830.55
1830,2026-01-07,Customer_137,Mouse,Electronics,3,27.29,81.87
1831,2026-06-13,Customer_073,Backpack,Accessories,4,46.55,186.2
1832,2026-06-25,Customer_166,Laptop,Electronics,2,766.41,1532.82
1833,2026-02-23,Customer_690,Headphones,Electronics,4,83.97,335.88
1834,2026-05-07,Customer_409,Mouse,Electronics,1,25.06,25.06
1835,2026-06-04,Customer_248,Laptop,Electronics,3,873.41,2620.23
1836,2026-06-19,Customer_212,Notebook,Stationery,3,7.52,22.56
1837,2026-05-31,Customer_111,Mouse,Electronics,3,22.65,67.95
1838,2026-04-20,Customer_069,Phone,Electronics,4,534.03,2136.12
1839,2026-06-27,Customer_314,Laptop,Electronics,3,866.12,2598.36
1840,2026-04-04,Customer_304,Desk,Furniture,2,269.25,538.5
1841,2026-05-07,Customer_275,Mouse,Electronics,3,23.92,71.76
1842,2026-06-23,Customer_387,Backpack,Accessories,2,47.19,94.38
1843,2026-04-30,Customer_603,Notebook,Stationery,3,8.43,25.29
1844,2026-03-14,Customer_509,Office Chair,Furniture,3,181.38,544.14
1845,2026-04-23,Customer_694,Keyboard,Electronics,1,40.82,40.82
1846,2026-03-26,Customer_445,Backpack,Accessories,3,46.24,138.72
1847,2026-06-17,Customer_420,Phone,Electronics,4,510.88,2043.52
1848,2026-03-20,Customer_092,Phone,Electronics,2,550.01,1100.02
1849,2026-05-19,Customer_698,Pen,Stationery,1,2.88,2.88
1850,2026-05-15,Customer_573,Office Chair,Furniture,4,195.38,781.52
1851,2026-05-09,Customer_003,Office Chair,Furniture,2,176.72,353.44
1852,2026-04-12,Customer_038,Keyboard,Electronics,4,45.15,180.6
1853,2026-04-02,Customer_021,Phone,Electronics,3,574.26,1722.78
1854,2026-02-16,Customer_596,Headphones,Electronics,3,84.89,254.67
1855,2026-05-09,Customer_196,Notebook,Stationery,2,8.06,16.12
1856,2026-01-21,Customer_061,Backpack,Accessories,4,48.35,193.4
1857,2026-02-24,Customer_544,Desk,Furniture,4,264.32,1057.28
1858,2026-04-20,Customer_177,Backpack,Accessories,2,48.97,97.94
1859,2026-04-07,Customer_213,Pen,Stationery,2,3.03,6.06
1860,2026-02-04,Customer_039,Office Chair,Furniture,1,192.92,192.92
1861,2026-06-19,Customer_087,Laptop,Electronics,4,910.99,3643.96
1862,2026-06-07,Customer_457,Keyboard,Electronics,3,42.11,126.33
1863,2026-02-15,Customer_372,Desk,Furniture,1,233.26,233.26
1864,2026-04-14,Customer_597,Phone,Electronics,1,575.56,575.56
1865,2026-01-18,Customer_606,Office Chair,Furniture,2,165.01,330.02
1866,2026-05-06,Customer_235,Backpack,Accessories,3,42.67,128.01
1867,2026-05-18,Customer_115,Mouse,Electronics,2,25.1,50.2
1868,2026-01-28,Customer_011,Desk,Furniture,3,237.19,711.57
1869,2026-05-07,Customer_147,Office Chair,Furniture,3,188.98,566.94
1870,2026-06-01,Customer_584,Pen,Stationery,3,3.15,9.45
1871,2026-01-19,Customer_195,Backpack,Accessories,4,46.82,187.28
1872,2026-06-06,Customer_354,Headphones,Electronics,1,85.93,85.93
1873,2026-06-11,Customer_093,Laptop,Electronics,1,784.92,784.92
1874,2026-06-06,Customer_295,Notebook,Stationery,2,8.02,16.04
1875,2026-01-13,Customer_325,Backpack,Accessories,1,46.61,46.61
1876,2026-02-27,Customer_103,Keyboard,Electronics,1,40.66,40.66
1877,2026-01-17,Customer_171,Pen,Stationery,3,2.98,8.94
1878,2026-01-29,Customer_629,Backpack,Accessories,4,48.43,193.72
1879,2026-02-23,Customer_668,Pen,Stationery,4,3.15,12.6
1880,2026-04-03,Customer_505,Office Chair,Furniture,4,169.32,677.28
1881,2026-04-18,Customer_630,Pen,Stationery,3,2.97,8.91
1882,2026-03-24,Customer_659,Phone,Electronics,1,592.08,592.08
1883,2026-05-11,Customer_139,Keyboard,Electronics,2,43.99,87.98
1884,2026-05-26,Customer_435,Phone,Electronics,4,499.62,1998.48
1885,2026-01-06,Customer_185,Notebook,Stationery,4,8.56,34.24
1886,2026-04-26,Customer_049,Phone,Electronics,2,551.47,1102.94
1887,2026-03-20,Customer_532,Backpack,Accessories,1,44.52,44.52
1888,2026-01-03,Customer_694,Notebook,Stationery,3,8.33,24.99
1889,2026-05-12,Customer_507,Mouse,Electronics,3,25.78,77.34
1890,2026-04-17,Customer_096,Phone,Electronics,2,587.66,1175.32
1891,2026-05-17,Customer_348,Phone,Electronics,1,506.4,506.4
1892,2026-02-17,Customer_409,Mouse,Electronics,4,24.63,98.52
1893,2026-02-27,Customer_368,Desk,Furniture,4,250.9,1003.6
1894,2026-04-09,Customer_485,Headphones,Electronics,4,83.41,333.64
1895,2026-02-28,Customer_583,Pen,Stationery,3,3.23,9.69
1896,2026-06-06,Customer_442,Laptop,Electronics,4,893.98,3575.92
1897,2026-05-11,Customer_576,Backpack,Accessories,4,48.17,192.68
1898,2026-03-03,Customer_682,Office Chair,Furniture,4,169.28,677.12
1899,2026-02-28,Customer_040,Phone,Electronics,2,590.55,1181.1
1900,2026-05-18,Customer_300,Laptop,Electronics,2,883.35,1766.7
1901,2026-05-20,Customer_371,Backpack,Accessories,3,46.44,139.32
1902,2026-04-23,Customer_384,Office Chair,Furniture,1,171.51,171.51
1903,2026-06-15,Customer_222,Laptop,Electronics,2,810.82,1621.64
1904,2026-06-05,Customer_378,Mouse,Electronics,3,23.82,71.46
1905,2026-06-30,Customer_207,Mouse,Electronics,4,26.3,105.2
1906,2026-03-11,Customer_340,Backpack,Accessories,1,47.23,47.23
1907,2026-06-10,Customer_540,Notebook,Stationery,1,7.94,7.94
1908,2026-01-22,Customer_070,Keyboard,Electronics,4,42.69,170.76
1909,2026-01-05,Customer_120,Phone,Electronics,4,530.53,2122.12
1910,2026-02-25,Customer_366,Notebook,Stationery,4,8.38,33.52
1911,2026-04-14,Customer_077,Office Chair,Furniture,2,192.42,384.84
1912,2026-03-16,Customer_182,Office Chair,Furniture,4,191.76,767.04
1913,2026-05-20,Customer_299,Backpack,Accessories,3,49.48,148.44
1914,2026-06-12,Customer_351,Laptop,Electronics,3,768.81,2306.43
1915,2026-05-29,Customer_499,Office Chair,Furniture,3,162.49,487.47
1916,2026-02-17,Customer_501,Headphones,Electronics,2,72.23,144.46
1917,2026-06-01,Customer_114,Laptop,Electronics,4,817.52,3270.08
1918,2026-04-09,Customer_515,Keyboard,Electronics,1,44.12,44.12
1919,2026-03-24,Customer_537,Mouse,Electronics,1,25.69,25.69
1920,2026-01-19,Customer_683,Phone,Electronics,2,510.23,1020.46
1921,2026-06-02,Customer_276,Headphones,Electronics,3,86.85,260.55
1922,2026-04-20,Customer_695,Keyboard,Electronics,3,42.4,127.2
1923,2026-02-20,Customer_661,Phone,Electronics,4,589.71,2358.84
1924,2026-06-19,Customer_468,Office Chair,Furniture,1,180.14,180.14
1925,2026-02-01,Customer_189,Phone,Electronics,3,569.53,1708.59
1926,2026-04-30,Customer_471,Keyboard,Electronics,4,45.0,180.0
1927,2026-06-18,Customer_571,Pen,Stationery,1,2.74,2.74
1928,2026-05-30,Customer_064,Desk,Furniture,4,245.69,982.76
1929,2026-04-14,Customer_406,Office Chair,Furniture,2,186.04,372.08
1930,2026-04-03,Customer_430,Phone,Electronics,4,570.39,2281.56
1931,2026-06-10,Customer_375,Notebook,Stationery,2,8.3,16.6
1932,2026-06-15,Customer_643,Notebook,Stationery,2,7.84,15.68
1933,2026-03-07,Customer_438,Backpack,Accessories,3,45.84,137.52
1934,2026-06-17,Customer_150,Mouse,Electronics,4,22.83,91.32
1935,2026-06-07,Customer_640,Mouse,Electronics,4,23.73,94.92
1936,2026-06-23,Customer_519,Notebook,Stationery,4,7.8,31.2
1937,2026-03-29,Customer_256,Pen,Stationery,3,2.82,8.46
1938,2026-02-06,Customer_234,Laptop,Electronics,3,867.52,2602.56
1939,2026-02-26,Customer_264,Keyboard,Electronics,2,41.65,83.3
1940,2026-05-04,Customer_309,Desk,Furniture,4,265.85,1063.4
1941,2026-03-05,Customer_350,Headphones,Electronics,2,78.17,156.34
1942,2026-06-27,Customer_071,Backpack,Accessories,2,44.77,89.54
1943,2026-02-19,Customer_358,Notebook,Stationery,2,7.32,14.64
1944,2026-01-15,Customer_485,Mouse,Electronics,3,27.43,82.29
1945,2026-02-09,Customer_584,Notebook,Stationery,4,7.65,30.6
1946,2026-04-14,Customer_110,Notebook,Stationery,1,7.57,7.57
1947,2026-03-01,Customer_650,Desk,Furniture,4,242.77,971.08
1948,2026-05-05,Customer_013,Mouse,Electronics,1,23.35,23.35
1949,2026-01-04,Customer_223,Phone,Electronics,4,503.41,2013.64
1950,2026-03-29,Customer_376,Desk,Furniture,2,249.23,498.46
1951,2026-04-29,Customer_011,Keyboard,Electronics,4,45.73,182.92
1952,2026-06-17,Customer_128,Notebook,Stationery,3,7.21,21.63
1953,2026-03-01,Customer_446,Desk,Furniture,1,247.09,247.09
1954,2026-02-26,Customer_439,Backpack,Accessories,1,44.27,44.27
1955,2026-01-09,Customer_089,Phone,Electronics,3,604.1,1812.3
1956,2026-05-25,Customer_399,Backpack,Accessories,3,40.9,122.7
1957,2026-06-16,Customer_525,Laptop,Electronics,4,916.22,3664.88
1958,2026-05-28,Customer_218,Keyboard,Electronics,2,44.74,89.48
1959,2026-03-17,Customer_428,Office Chair,Furniture,3,185.69,557.07
1960,2026-02-17,Customer_018,Desk,Furniture,3,247.7,743.1
1961,2026-03-30,Customer_224,Notebook,Stationery,1,8.62,8.62
1962,2026-05-14,Customer_589,Pen,Stationery,4,2.99,11.96
1963,2026-04-05,Customer_310,Mouse,Electronics,4,25.26,101.04
1964,2026-01-25,Customer_672,Office Chair,Furniture,3,182.55,547.65
1965,2026-02-22,Customer_451,Headphones,Electronics,1,78.5,78.5
1966,2026-05-30,Customer_608,Office Chair,Furniture,4,182.12,728.48
1967,2026-03-03,Customer_185,Office Chair,Furniture,2,171.1,342.2
1968,2026-05-18,Customer_387,Laptop,Electronics,3,908.67,2726.01
1969,2026-03-10,Customer_308,Pen,Stationery,3,2.83,8.49
1970,2026-03-25,Customer_487,Office Chair,Furniture,4,162.02,648.08
1971,2026-05-07,Customer_626,Laptop,Electronics,4,829.01,3316.04
1972,2026-03-22,Customer_481,Laptop,Electronics,3,798.92,2396.76
1973,2026-06-01,Customer_058,Notebook,Stationery,2,8.72,17.44
1974,2026-01-23,Customer_686,Notebook,Stationery,4,8.68,34.72
1975,2026-04-21,Customer_699,Desk,Furniture,1,248.31,248.31
1976,2026-01-16,Customer_002,Office Chair,Furniture,2,180.47,360.94
1977,2026-01-30,Customer_013,Phone,Electronics,1,572.89,572.89
1978,2026-03-23,Customer_171,Keyboard,Electronics,2,42.34,84.68
1979,2026-02-24,Customer_467,Mouse,Electronics,3,27.05,81.15
1980,2026-04-18,Customer_479,Keyboard,Electronics,3,46.14,138.42
1981,2026-06-07,Customer_417,Pen,Stationery,4,3.26,13.04
1982,2026-04-21,Customer_001,Headphones,Electronics,3,79.18,237.54
1983,2026-01-09,Customer_140,Laptop,Electronics,1,783.97,783.97
1984,2026-05-16,Customer_072,Laptop,Electronics,3,901.25,2703.75
1985,2026-04-25,Customer_139,Desk,Furniture,3,257.58,772.74
1986,2026-06-09,Customer_506,Keyboard,Electronics,1,48.02,48.02
1987,2026-02-25,Customer_390,Office Chair,Furniture,2,173.45,346.9
1988,2026-02-23,Customer_233,Laptop,Electronics,3,836.16,2508.48
1989,2026-03-29,Customer_149,Headphones,Electronics,2,82.69,165.38
1990,2026-03-24,Customer_668,Laptop,Electronics,2,880.34,1760.68
1991,2026-01-28,Customer_550,Desk,Furniture,1,269.24,269.24
1992,2026-03-09,Customer_218,Laptop,Electronics,3,822.76,2468.28
1993,2026-01-13,Customer_308,Backpack,Accessories,4,45.39,181.56
1994,2026-03-24,Customer_186,Headphones,Electronics,2,73.26,146.52
1995,2026-01-28,Customer_210,Notebook,Stationery,1,8.7,8.7
1996,2026-04-24,Customer_492,Pen,Stationery,3,2.8,8.4
1997,2026-03-17,Customer_287,Notebook,Stationery,3,8.75,26.25
1998,2026-01-25,Customer_511,Phone,Electronics,3,522.13,1566.39
1999,2026-04-28,Customer_073,Backpack,Accessories,4,47.28,189.12
2000,2026-01-10,Customer_211,Headphones,Electronics,4,85.08,340.32
2001,2026-01-27,Customer_464,Laptop,Electronics,3,843.61,2530.83
2002,2026-04-15,Customer_693,Backpack,Accessories,3,44.12,132.36
2003,2026-04-05,Customer_434,Mouse,Electronics,4,27.05,108.2
2004,2026-03-28,Customer_688,Desk,Furniture,4,238.58,954.32
2005,2026-03-30,Customer_578,Headphones,Electronics,2,81.66,163.32
2006,2026-03-25,Customer_433,Mouse,Electronics,2,23.37,46.74
2007,2026-04-26,Customer_294,Backpack,Accessories,2,41.73,83.46
2008,2026-02-15,Customer_025,Keyboard,Electronics,4,41.55,166.2
2009,2026-05-13,Customer_070,Laptop,Electronics,3,823.47,2470.41
2010,2026-02-16,Customer_471,Mouse,Electronics,3,27.16,81.48
2011,2026-04-14,Customer_663,Headphones,Electronics,4,78.39,313.56
2012,2026-03-30,Customer_180,Laptop,Electronics,4,905.51,3622.04
2013,2026-03-02,Customer_192,Keyboard,Electronics,2,45.69,91.38
2014,2026-02-24,Customer_549,Notebook,Stationery,3,8.77,26.31
2015,2026-04-03,Customer_197,Pen,Stationery,3,3.06,9.18
2016,2026-04-14,Customer_700,Headphones,Electronics,2,85.82,171.64
2017,2026-04-18,Customer_602,Notebook,Stationery,3,8.1,24.3
2018,2026-05-05,Customer_438,Backpack,Accessories,2,42.84,85.68
2019,2026-06-11,Customer_247,Mouse,Electronics,1,25.96,25.96
2020,2026-01-22,Customer_552,Keyboard,Electronics,3,45.67,137.01
2021,2026-06-19,Customer_405,Laptop,Electronics,2,846.15,1692.3
2022,2026-01-08,Customer_687,Laptop,Electronics,1,859.74,859.74
2023,2026-05-21,Customer_657,Office Chair,Furniture,1,174.9,174.9
2024,2026-06-22,Customer_163,Notebook,Stationery,1,8.12,8.12
2025,2026-01-27,Customer_269,Laptop,Electronics,3,816.56,2449.68
2026,2026-06-12,Customer_060,Office Chair,Furniture,1,195.61,195.61
2027,2026-02-18,Customer_407,Pen,Stationery,2,2.72,5.44
2028,2026-01-05,Customer_532,Office Chair,Furniture,2,185.55,371.1
2029,2026-05-26,Customer_388,Laptop,Electronics,1,886.51,886.51
2030,2026-01-13,Customer_384,Desk,Furniture,3,255.64,766.92
2031,2026-06-12,Customer_337,Headphones,Electronics,3,75.7,227.1
2032,2026-06-12,Customer_122,Notebook,Stationery,4,8.18,32.72
2033,2026-05-25,Customer_327,Phone,Electronics,1,543.85,543.85
2034,2026-06-13,Customer_141,Office Chair,Furniture,2,181.36,362.72
2035,2026-06-14,Customer_463,Mouse,Electronics,4,23.28,93.12
2036,2026-05-24,Customer_190,Mouse,Electronics,1,23.6,23.6
2037,2026-04-06,Customer_237,Phone,Electronics,3,505.53,1516.59
2038,2026-05-16,Customer_171,Pen,Stationery,3,2.83,8.49
2039,2026-01-08,Customer_583,Notebook,Stationery,4,8.67,34.68
2040,2026-05-05,Customer_313,Headphones,Electronics,2,84.04,168.08
2041,2026-05-26,Customer_197,Keyboard,Electronics,1,44.08,44.08
2042,2026-04-08,Customer_171,Desk,Furniture,1,225.4,225.4
2043,2026-05-02,Customer_494,Mouse,Electronics,1,27.08,27.08
2044,2026-02-01,Customer_618,Phone,Electronics,3,548.24,1644.72
2045,2026-04-06,Customer_457,Keyboard,Electronics,2,45.66,91.32
2046,2026-04-22,Customer_376,Headphones,Electronics,2,72.1,144.2
2047,2026-05-25,Customer_096,Mouse,Electronics,3,24.48,73.44
2048,2026-02-10,Customer_416,Office Chair,Furniture,4,191.0,764.0
2049,2026-01-22,Customer_193,Mouse,Electronics,2,26.42,52.84
2050,2026-01-11,Customer_515,Pen,Stationery,4,2.81,11.24
2051,2026-01-14,Customer_225,Phone,Electronics,1,528.49,528.49
2052,2026-03-14,Customer_083,Keyboard,Electronics,3,44.97,134.91
2053,2026-01-30,Customer_281,Phone,Electronics,1,557.2,557.2
2054,2026-01-25,Customer_586,Backpack,Accessories,1,46.71,46.71
2055,2026-04-04,Customer_375,Pen,Stationery,1,3.1,3.1
2056,2026-04-26,Customer_048,Phone,Electronics,2,520.72,1041.44
2057,2026-01-11,Customer_597,Keyboard,Electronics,2,49.27,98.54
2058,2026-05-06,Customer_576,Phone,Electronics,4,498.95,1995.8
2059,2026-02-23,Customer_331,Laptop,Electronics,3,831.79,2495.37
2060,2026-03-31,Customer_656,Office Chair,Furniture,1,190.35,190.35
2061,2026-06-24,Customer_239,Backpack,Accessories,4,43.78,175.12
2062,2026-05-12,Customer_642,Backpack,Accessories,3,45.32,135.96
2063,2026-03-20,Customer_072,Desk,Furniture,3,243.74,731.22
2064,2026-06-23,Customer_575,Notebook,Stationery,4,7.88,31.52
2065,2026-02-12,Customer_017,Laptop,Electronics,4,809.1,3236.4
2066,2026-01-08,Customer_090,Mouse,Electronics,4,22.75,91.0
2067,2026-06-24,Customer_076,Keyboard,Electronics,2,43.02,86.04
2068,2026-01-14,Customer_071,Mouse,Electronics,4,26.3,105.2
2069,2026-01-29,Customer_195,Mouse,Electronics,3,25.15,75.45
2070,2026-01-19,Customer_461,Backpack,Accessories,1,47.75,47.75
2071,2026-01-27,Customer_311,Mouse,Electronics,1,23.25,23.25
2072,2026-03-11,Customer_164,Phone,Electronics,2,508.81,1017.62
2073,2026-05-26,Customer_030,Headphones,Electronics,3,84.85,254.55
2074,2026-06-20,Customer_221,Mouse,Electronics,2,24.19,48.38
2075,2026-04-21,Customer_550,Office Chair,Furniture,4,186.21,744.84
2076,2026-05-28,Customer_009,Mouse,Electronics,2,24.48,48.96
2077,2026-05-28,Customer_638,Keyboard,Electronics,2,46.54,93.08
2078,2026-02-13,Customer_589,Backpack,Accessories,1,41.91,41.91
2079,2026-05-15,Customer_580,Headphones,Electronics,2,84.7,169.4
2080,2026-05-08,Customer_163,Pen,Stationery,1,3.22,3.22
2081,2026-03-24,Customer_607,Keyboard,Electronics,4,46.07,184.28
2082,2026-04-26,Customer_138,Phone,Electronics,2,531.33,1062.66
2083,2026-01-17,Customer_144,Desk,Furniture,1,246.48,246.48
2084,2026-03-29,Customer_129,Desk,Furniture,1,263.98,263.98
2085,2026-06-03,Customer_306,Laptop,Electronics,1,848.68,848.68
2086,2026-03-06,Customer_559,Keyboard,Electronics,2,47.62,95.24
2087,2026-04-16,Customer_108,Headphones,Electronics,2,76.61,153.22
2088,2026-02-19,Customer_171,Headphones,Electronics,4,74.43,297.72
2089,2026-01-27,Customer_182,Phone,Electronics,1,570.08,570.08
2090,2026-03-01,Customer_694,Mouse,Electronics,2,23.22,46.44
2091,2026-04-06,Customer_381,Backpack,Accessories,4,48.99,195.96
2092,2026-03-18,Customer_361,Office Chair,Furniture,2,171.04,342.08
2093,2026-01-22,Customer_185,Mouse,Electronics,2,22.72,45.44
2094,2026-02-10,Customer_336,Phone,Electronics,4,547.64,2190.56
2095,2026-03-07,Customer_012,Notebook,Stationery,1,7.94,7.94
2096,2026-01-10,Customer_505,Phone,Electronics,4,498.06,1992.24
2097,2026-03-01,Customer_578,Laptop,Electronics,3,858.18,2574.54
2098,2026-06-01,Customer_386,Pen,Stationery,2,2.94,5.88
2099,2026-01-15,Customer_524,Keyboard,Electronics,4,41.99,167.96
2100,2026-04-13,Customer_280,Keyboard,Electronics,2,45.42,90.84
2101,2026-04-11,Customer_658,Notebook,Stationery,2,8.48,16.96
2102,2026-02-27,Customer_332,Office Chair,Furniture,4,192.66,770.64
2103,2026-06-22,Customer_420,Office Chair,Furniture,2,190.25,380.5
2104,2026-04-10,Customer_440,Pen,Stationery,4,3.11,12.44
2105,2026-06-13,Customer_148,Phone,Electronics,2,527.54,1055.08
2106,2026-04-19,Customer_123,Keyboard,Electronics,4,43.43,173.72
2107,2026-05-20,Customer_337,Desk,Furniture,2,231.37,462.74
2108,2026-02-15,Customer_527,Laptop,Electronics,1,843.31,843.31
2109,2026-02-13,Customer_610,Keyboard,Electronics,1,48.55,48.55
2110,2026-03-28,Customer_616,Laptop,Electronics,1,886.06,886.06
2111,2026-01-17,Customer_476,Headphones,Electronics,2,72.21,144.42
2112,2026-02-01,Customer_251,Mouse,Electronics,3,26.99,80.97
2113,2026-01-29,Customer_326,Pen,Stationery,3,2.93,8.79
2114,2026-06-22,Customer_508,Pen,Stationery,4,2.76,11.04
2115,2026-06-21,Customer_608,Desk,Furniture,3,273.84,821.52
2116,2026-06-06,Customer_054,Backpack,Accessories,4,49.46,197.84
2117,2026-02-15,Customer_193,Backpack,Accessories,1,43.25,43.25
2118,2026-03-22,Customer_326,Notebook,Stationery,1,8.31,8.31
2119,2026-06-10,Customer_131,Headphones,Electronics,1,81.26,81.26
2120,2026-04-19,Customer_276,Pen,Stationery,3,3.22,9.66
2121,2026-01-19,Customer_102,Pen,Stationery,2,2.88,5.76
2122,2026-04-21,Customer_043,Headphones,Electronics,4,74.01,296.04
2123,2026-02-11,Customer_627,Backpack,Accessories,3,45.77,137.31
2124,2026-06-05,Customer_137,Mouse,Electronics,4,22.79,91.16
2125,2026-02-08,Customer_435,Desk,Furniture,2,227.4,454.8
2126,2026-02-11,Customer_411,Office Chair,Furniture,2,179.93,359.86
2127,2026-05-14,Customer_369,Backpack,Accessories,4,48.58,194.32
2128,2026-03-13,Customer_443,Mouse,Electronics,2,26.97,53.94
2129,2026-01-07,Customer_267,Desk,Furniture,1,274.83,274.83
2130,2026-05-20,Customer_666,Office Chair,Furniture,2,174.14,348.28
2131,2026-02-20,Customer_629,Keyboard,Electronics,2,47.09,94.18
2132,2026-05-01,Customer_269,Pen,Stationery,1,3.12,3.12
2133,2026-04-26,Customer_630,Mouse,Electronics,3,27.15,81.45
2134,2026-01-07,Customer_366,Backpack,Accessories,3,43.83,131.49
2135,2026-06-22,Customer_498,Pen,Stationery,2,3.19,6.38
2136,2026-01-29,Customer_467,Laptop,Electronics,4,793.23,3172.92
2137,2026-02-04,Customer_348,Laptop,Electronics,3,841.8,2525.4
2138,2026-06-07,Customer_500,Notebook,Stationery,1,7.86,7.86
2139,2026-04-16,Customer_507,Keyboard,Electronics,4,44.62,178.48
2140,2026-06-15,Customer_320,Desk,Furniture,1,272.03,272.03
2141,2026-01-22,Customer_169,Backpack,Accessories,2,42.86,85.72
2142,2026-05-05,Customer_306,Office Chair,Furniture,3,174.17,522.51
2143,2026-01-01,Customer_188,Phone,Electronics,4,575.78,2303.12
2144,2026-06-20,Customer_502,Backpack,Accessories,4,45.47,181.88
2145,2026-06-27,Customer_457,Headphones,Electronics,4,77.53,310.12
2146,2026-02-05,Customer_635,Pen,Stationery,2,2.8,5.6
2147,2026-06-06,Customer_528,Headphones,Electronics,3,85.92,257.76
2148,2026-01-31,Customer_260,Keyboard,Electronics,1,45.21,45.21
2149,2026-06-23,Customer_039,Pen,Stationery,4,2.82,11.28
2150,2026-01-22,Customer_203,Phone,Electronics,4,595.74,2382.96
2151,2026-02-05,Customer_530,Backpack,Accessories,1,42.26,42.26
2152,2026-01-01,Customer_383,Backpack,Accessories,2,49.24,98.48
2153,2026-05-14,Customer_582,Notebook,Stationery,4,7.85,31.4
2154,2026-04-11,Customer_607,Keyboard,Electronics,2,46.55,93.1
2155,2026-02-02,Customer_229,Office Chair,Furniture,2,162.79,325.58
2156,2026-05-17,Customer_246,Keyboard,Electronics,4,47.83,191.32
2157,2026-06-10,Customer_117,Phone,Electronics,4,497.65,1990.6
2158,2026-06-21,Customer_274,Headphones,Electronics,3,86.44,259.32
2159,2026-06-15,Customer_421,Backpack,Accessories,1,48.02,48.02
